"TOA5","IFA_Rothrocks","CR800","43769","CR800.Std.32.02","CPU:Blue_River_Rothrocks_Mill.CR8","34027","Rothrocks_15_min"
"TIMESTAMP","RECORD","BattV_Min","BattV_TMn","PTemp_C_Avg","Temperature_Avg","Cond_Avg","Sp_Cond_Avg","Turbidity_Avg","Cable_Pwr_Avg","Lvl_ft_Avg","Temp_F_2_Avg"
"TS","RN","Volts","","Deg C","C","uS/cm","uS/Cm","NTU","volts","feet","deg F"
"","","Min","TMn","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-11-29 02:30:00",2279,12.41,"2025-11-29 02:25:00",-4.561,6.381,242.3,376,8.66,11.78,2.136,43.66
"2025-11-29 02:45:00",2280,12.41,"2025-11-29 02:41:00",-4.664,6.348,242.2,376.2,8.6,11.78,2.132,43.6
"2025-11-29 03:00:00",2281,12.41,"2025-11-29 02:49:00",-4.745,6.319,242.1,376.4,8.57,11.77,2.13,43.55
"2025-11-29 03:15:00",2282,12.4,"2025-11-29 03:09:00",-4.748,6.293,242.1,376.6,8.5,11.77,2.127,43.5
"2025-11-29 03:30:00",2283,12.39,"2025-11-29 03:23:00",-4.726,6.265,242,376.9,8.46,11.76,2.124,43.45
"2025-11-29 03:45:00",2284,12.4,"2025-11-29 03:40:50",-4.778,6.232,241.9,377.1,8.45,11.76,2.121,43.39
"2025-11-29 04:00:00",2285,12.39,"2025-11-29 03:53:00",-4.856,6.198,241.8,377.3,8.4,11.75,2.117,43.33
"2025-11-29 04:15:00",2286,12.39,"2025-11-29 04:05:00",-4.943,6.163,241.7,377.5,8.27,11.75,2.114,43.27
"2025-11-29 04:30:00",2287,12.37,"2025-11-29 04:23:00",-4.93,6.134,241.6,377.8,8.25,11.75,2.111,43.22
"2025-11-29 04:45:00",2288,12.38,"2025-11-29 04:35:00",-4.726,6.113,241.6,378,8.18,11.74,2.108,43.18
"2025-11-29 05:00:00",2289,12.37,"2025-11-29 04:57:00",-4.44,6.096,241.7,378.2,8.17,11.74,2.106,43.15
"2025-11-29 05:15:00",2290,12.37,"2025-11-29 05:14:50",-4.148,6.079,241.7,378.4,8.16,11.74,2.102,43.12
"2025-11-29 05:30:00",2291,12.37,"2025-11-29 05:27:00",-3.932,6.06,241.7,378.6,8.07,11.74,2.099,43.08
"2025-11-29 05:45:00",2292,12.36,"2025-11-29 05:45:00",-3.749,6.04,241.6,378.8,8.03,11.73,2.096,43.05
"2025-11-29 06:00:00",2293,12.36,"2025-11-29 05:52:50",-3.571,6.021,241.6,379.1,7.989,11.73,2.093,43.01
"2025-11-29 06:15:00",2294,12.36,"2025-11-29 06:09:00",-3.366,6.004,241.7,379.3,7.938,11.73,2.09,42.98
"2025-11-29 06:30:00",2295,12.36,"2025-11-29 06:23:00",-3.174,5.985,241.6,379.5,7.923,11.72,2.088,42.95
"2025-11-29 06:45:00",2296,12.35,"2025-11-29 06:41:00",-3.021,5.971,241.7,379.7,7.895,11.72,2.084,42.93
"2025-11-29 07:00:00",2297,12.35,"2025-11-29 06:49:00",-2.855,5.959,241.7,379.9,7.8,11.72,2.081,42.9
"2025-11-29 07:15:00",2298,12.35,"2025-11-29 07:05:00",-2.676,5.946,241.7,379.9,7.771,11.72,2.079,42.88
"2025-11-29 07:30:00",2299,12.35,"2025-11-29 07:23:00",-2.511,5.932,241.8,380.3,7.711,11.72,2.076,42.86
"2025-11-29 07:45:00",2300,12.35,"2025-11-29 07:41:00",-2.358,5.917,241.8,380.4,7.639,11.72,2.073,42.83
"2025-11-29 08:00:00",2301,12.35,"2025-11-29 07:49:00",-2.211,5.903,241.8,380.6,7.601,11.72,2.07,42.8
"2025-11-29 08:15:00",2302,12.36,"2025-11-29 08:09:00",-2.079,5.892,241.8,380.8,7.551,11.73,2.067,42.79
"2025-11-29 08:30:00",2303,12.37,"2025-11-29 08:26:50",-1.97,5.885,241.9,381,7.441,11.75,2.064,42.77
"2025-11-29 08:45:00",2304,12.39,"2025-11-29 08:33:00",-1.849,5.879,242,381.2,7.378,11.77,2.062,42.76
"2025-11-29 09:00:00",2305,12.42,"2025-11-29 08:47:00",-1.683,5.879,242,381.3,7.319,11.81,2.058,42.76
"2025-11-29 09:15:00",2306,12.53,"2025-11-29 09:01:00",-1.442,5.883,242.2,381.4,7.285,11.93,2.056,42.77
"2025-11-29 09:30:00",2307,12.62,"2025-11-29 09:29:00",-1.089,5.887,242.2,381.5,7.214,12.08,2.054,42.78
"2025-11-29 09:45:00",2308,12.57,"2025-11-29 09:45:00",-0.728,"NAN","NAN","NAN","NAN","NAN",2.051,42.79
"2025-11-29 10:00:00",2309,12.56,"2025-11-29 09:49:00",-0.44,5.899,242.5,381.8,7.034,11.94,2.049,42.8
"2025-11-29 10:15:00",2310,12.58,"2025-11-29 10:00:50",-0.184,5.901,242.6,381.9,7.003,11.96,2.046,42.81
"2025-11-29 10:30:00",2311,12.6,"2025-11-29 10:16:30",0.069,5.909,242.7,382.1,6.944,12.05,2.042,42.82
"2025-11-29 10:45:00",2312,12.75,"2025-11-29 10:30:30",0.363,5.922,242.9,382.2,6.883,12.14,2.04,42.85
"2025-11-29 11:00:00",2313,12.82,"2025-11-29 10:45:20",0.634,5.935,243,382.2,6.797,12.22,2.036,42.87
"2025-11-29 11:15:00",2314,12.89,"2025-11-29 11:00:40",0.896,5.946,243.2,382.3,6.731,12.32,2.035,42.89
"2025-11-29 11:30:00",2315,13.12,"2025-11-29 11:15:10",1.225,5.967,243.4,382.4,6.681,12.52,2.032,42.93
"2025-11-29 11:45:00",2316,13.16,"2025-11-29 11:43:00",1.667,5.995,243.6,382.4,6.644,12.55,2.03,42.98
"2025-11-29 12:00:00",2317,13.16,"2025-11-29 11:59:00",2.016,6.017,243.8,382.4,6.617,12.54,2.027,43.02
"2025-11-29 12:15:00",2318,13.15,"2025-11-29 12:02:50",2.246,6.033,243.9,382.5,6.507,12.54,2.025,43.05
"2025-11-29 12:30:00",2319,13.2,"2025-11-29 12:17:00",2.462,6.051,244.1,382.5,6.459,12.6,2.022,43.08
"2025-11-29 12:45:00",2320,13.16,"2025-11-29 12:44:50",2.807,6.08,244.3,382.6,6.455,12.62,2.02,43.14
"2025-11-29 13:00:00",2321,13.15,"2025-11-29 12:57:00",3.077,6.101,244.5,382.6,6.358,12.55,2.015,43.17
"2025-11-29 13:15:00",2322,13.17,"2025-11-29 13:15:00",3.272,6.12,244.7,382.6,6.324,12.59,2.013,43.21
"2025-11-29 13:30:00",2323,13.16,"2025-11-29 13:28:30",3.501,6.139,244.8,382.7,6.28,12.56,2.01,43.24
"2025-11-29 13:45:00",2324,13.16,"2025-11-29 13:37:00",3.644,6.15,245,382.8,6.25,12.55,2.007,43.26
"2025-11-29 14:00:00",2325,13.16,"2025-11-29 13:50:50",3.775,6.16,245,382.8,6.215,12.55,2.005,43.28
"2025-11-29 14:15:00",2326,13.07,"2025-11-29 14:06:40",3.882,6.167,245.1,382.8,6.119,12.49,2.003,43.29
"2025-11-29 14:30:00",2327,13.12,"2025-11-29 14:23:00",3.914,6.176,245.3,383,6.103,12.52,2,43.31
"2025-11-29 14:45:00",2328,13.06,"2025-11-29 14:41:00",3.984,6.187,245.4,383.1,6.073,12.48,1.997,43.32
"2025-11-29 15:00:00",2329,13.03,"2025-11-29 14:58:50",4.011,6.192,245.6,383.3,6.025,12.47,1.995,43.33
"2025-11-29 15:15:00",2330,12.98,"2025-11-29 15:14:50",4.02,6.195,245.7,383.5,6.013,12.41,1.991,43.33
"2025-11-29 15:30:00",2331,12.97,"2025-11-29 15:16:50",3.989,6.197,245.9,383.6,5.977,12.37,1.989,43.34
"2025-11-29 15:45:00",2332,12.92,"2025-11-29 15:39:00",3.967,"NAN","NAN","NAN","NAN","NAN",1.987,43.34
"2025-11-29 16:00:00",2333,12.9,"2025-11-29 15:58:50",3.946,6.2,246.1,384,5.869,12.31,1.984,43.34
"2025-11-29 16:15:00",2334,12.86,"2025-11-29 16:15:00",3.935,6.199,246.2,384.2,5.903,12.27,1.981,43.34
"2025-11-29 16:30:00",2335,12.81,"2025-11-29 16:29:00",3.917,6.195,246.3,384.4,5.806,12.22,1.979,43.33
"2025-11-29 16:45:00",2336,12.78,"2025-11-29 16:45:00",3.877,6.191,246.4,384.6,5.814,12.18,1.976,43.32
"2025-11-29 17:00:00",2337,12.76,"2025-11-29 16:58:50",3.816,6.186,246.6,384.9,5.75,12.15,1.973,43.32
"2025-11-29 17:15:00",2338,12.75,"2025-11-29 17:12:50",3.768,6.179,246.7,385.1,5.728,12.13,1.971,43.3
"2025-11-29 17:30:00",2339,12.73,"2025-11-29 17:26:30",3.74,6.175,246.8,385.3,5.708,12.12,1.969,43.3
"2025-11-29 17:45:00",2340,12.72,"2025-11-29 17:45:00",3.714,6.172,246.9,385.6,5.671,12.12,1.966,43.29
"2025-11-29 18:00:00",2341,12.71,"2025-11-29 17:57:00",3.504,6.163,247,385.8,5.671,12.12,1.964,43.27
"2025-11-29 18:15:00",2342,12.7,"2025-11-29 18:10:50",3.219,6.158,247.1,386,5.637,12.12,1.963,43.26
"2025-11-29 18:30:00",2343,12.69,"2025-11-29 18:26:50",3.068,6.154,247.2,386.2,5.628,12.12,1.96,43.26
"2025-11-29 18:45:00",2344,12.68,"2025-11-29 18:42:50",2.98,6.156,247.3,386.4,5.611,12.12,1.956,43.26
"2025-11-29 19:00:00",2345,12.67,"2025-11-29 18:58:50",2.916,6.154,247.4,386.6,5.624,12.12,1.955,43.26
"2025-11-29 19:15:00",2346,12.66,"2025-11-29 19:14:50",2.903,6.149,247.5,386.7,5.592,12.12,1.952,43.25
"2025-11-29 19:30:00",2347,12.65,"2025-11-29 19:22:50",2.925,6.145,247.6,387,5.537,12.12,1.951,43.24
"2025-11-29 19:45:00",2348,12.64,"2025-11-29 19:44:50",2.908,6.142,247.7,387.2,5.537,12.12,1.948,43.24
"2025-11-29 20:00:00",2349,12.64,"2025-11-29 19:46:50",2.875,6.137,247.9,387.5,5.502,12.11,1.947,43.23
"2025-11-29 20:15:00",2350,12.63,"2025-11-29 20:07:00",2.853,6.131,248,387.7,5.485,12.08,1.945,43.22
"2025-11-29 20:30:00",2351,12.62,"2025-11-29 20:23:00",2.874,6.126,248.1,387.9,5.426,12.02,1.943,43.21
"2025-11-29 20:45:00",2352,12.6,"2025-11-29 20:45:00",2.93,6.121,248.2,388.1,5.403,11.99,1.94,43.2
"2025-11-29 21:00:00",2353,12.6,"2025-11-29 20:58:40",3.069,6.114,248.3,388.3,5.397,11.98,1.939,43.19
"2025-11-29 21:15:00",2354,12.59,"2025-11-29 21:12:40",3.232,6.108,248.3,388.5,5.344,11.97,1.937,43.17
"2025-11-29 21:30:00",2355,12.58,"2025-11-29 21:28:40",3.394,6.101,248.4,388.7,5.313,11.96,1.934,43.16
"2025-11-29 21:45:00",2356,12.57,"2025-11-29 21:42:40",3.522,6.094,248.5,388.9,5.287,11.95,1.933,43.15
"2025-11-29 22:00:00",2357,12.56,"2025-11-29 21:54:50",3.613,6.09,248.5,389.1,5.274,11.94,1.931,43.14
"2025-11-29 22:15:00",2358,12.55,"2025-11-29 22:11:00",3.679,6.086,248.7,389.3,5.247,11.93,1.929,43.14
"2025-11-29 22:30:00",2359,12.54,"2025-11-29 22:26:50",3.738,6.083,248.8,389.5,5.235,11.93,1.927,43.13
"2025-11-29 22:45:00",2360,12.53,"2025-11-29 22:45:00",3.797,6.08,248.9,389.7,5.21,11.91,1.925,43.12
"2025-11-29 23:00:00",2361,12.51,"2025-11-29 22:56:40",3.865,6.076,249,389.9,5.187,11.91,1.924,43.12
"2025-11-29 23:15:00",2362,12.51,"2025-11-29 23:13:00",3.947,6.072,249.1,390.1,5.171,11.9,1.922,43.11
"2025-11-29 23:30:00",2363,12.5,"2025-11-29 23:25:00",4.045,"NAN","NAN","NAN","NAN","NAN",1.92,43.1
"2025-11-29 23:45:00",2364,12.49,"2025-11-29 23:44:40",4.157,6.066,249.2,390.4,5.173,11.88,1.919,43.1
"2025-11-30 00:00:00",2365,12.48,"2025-11-29 23:53:00",4.278,6.065,249.3,390.5,5.169,11.87,1.917,43.1
"2025-11-30 00:15:00",2366,12.48,"2025-11-30 00:14:50",4.41,6.064,249.3,390.6,5.087,11.86,1.916,43.1
"2025-11-30 00:30:00",2367,12.47,"2025-11-30 00:20:50",4.531,6.064,249.4,390.7,5.048,11.85,1.914,43.1
"2025-11-30 00:45:00",2368,12.46,"2025-11-30 00:45:00",4.645,6.064,249.5,390.9,5.024,11.84,1.913,43.1
"2025-11-30 01:00:00",2369,12.45,"2025-11-30 00:53:00",4.76,6.064,249.6,391,5.023,11.84,1.911,43.1
"2025-11-30 01:15:00",2370,12.45,"2025-11-30 01:03:00",4.863,6.066,249.7,391.2,4.997,11.83,1.908,43.1
"2025-11-30 01:30:00",2371,12.44,"2025-11-30 01:23:00",4.952,6.066,249.9,391.4,4.992,11.83,1.907,43.1
"2025-11-30 01:45:00",2372,12.44,"2025-11-30 01:35:00",5.028,6.068,250,391.6,4.957,11.82,1.905,43.1
"2025-11-30 02:00:00",2373,12.43,"2025-11-30 01:50:40",5.1,6.069,250.1,391.7,4.912,11.82,1.902,43.11
"2025-11-30 02:15:00",2374,12.43,"2025-11-30 02:05:00",5.169,6.071,250.2,391.9,4.916,11.81,1.9,43.11
"2025-11-30 02:30:00",2375,12.43,"2025-11-30 02:22:50",5.241,6.073,250.3,392,4.951,11.81,1.899,43.11
"2025-11-30 02:45:00",2376,12.43,"2025-11-30 02:30:50",5.308,6.075,250.4,392.2,4.934,11.81,1.897,43.12
"2025-11-30 03:00:00",2377,12.42,"2025-11-30 02:53:00",5.378,6.078,250.5,392.3,4.857,11.8,1.896,43.12
"2025-11-30 03:15:00",2378,12.42,"2025-11-30 03:01:00",5.448,"NAN","NAN","NAN","NAN","NAN",1.894,43.13
"2025-11-30 03:30:00",2379,12.41,"2025-11-30 03:23:00",5.52,6.085,250.8,392.7,4.837,11.8,1.893,43.13
"2025-11-30 03:45:00",2380,12.41,"2025-11-30 03:39:00",5.606,6.088,250.9,392.8,4.829,11.8,1.891,43.14
"2025-11-30 04:00:00",2381,12.41,"2025-11-30 03:46:50",5.664,6.092,251,392.9,4.787,11.8,1.889,43.15
"2025-11-30 04:15:00",2382,12.41,"2025-11-30 04:00:50",5.722,6.095,251.2,393.1,4.785,11.8,1.887,43.15
"2025-11-30 04:30:00",2383,12.4,"2025-11-30 04:23:00",5.777,6.099,251.3,393.2,4.775,11.8,1.887,43.16
"2025-11-30 04:45:00",2384,12.41,"2025-11-30 04:33:00",5.709,6.1,251.2,393.1,4.767,11.79,1.888,43.16
"2025-11-30 05:00:00",2385,12.4,"2025-11-30 04:53:00",5.174,6.091,251.1,393.1,4.74,11.79,1.885,43.14
"2025-11-30 05:15:00",2386,12.4,"2025-11-30 05:03:00",4.578,6.077,251.1,393.2,4.731,11.79,1.883,43.12
"2025-11-30 05:30:00",2387,12.4,"2025-11-30 05:16:40",3.914,6.061,251.1,393.5,4.753,11.78,1.881,43.09
"2025-11-30 05:45:00",2388,12.39,"2025-11-30 05:44:50",3.215,6.038,251.1,393.7,4.685,11.78,1.881,43.05
"2025-11-30 06:00:00",2389,12.39,"2025-11-30 05:49:00",2.562,6.017,250.8,393.5,4.656,11.78,1.878,43.01
"2025-11-30 06:15:00",2390,12.39,"2025-11-30 06:00:50",2.039,5.996,250.8,393.7,4.655,11.77,1.877,42.97
"2025-11-30 06:30:00",2391,12.39,"2025-11-30 06:17:00",1.649,5.977,250.7,393.8,4.715,11.77,1.875,42.94
"2025-11-30 06:45:00",2392,12.38,"2025-11-30 06:37:00",1.364,5.959,250.8,394.1,4.657,11.77,1.873,42.9
"2025-11-30 07:00:00",2393,12.38,"2025-11-30 06:46:40",1.102,5.94,250.9,394.6,4.649,11.76,1.872,42.87
"2025-11-30 07:15:00",2394,12.38,"2025-11-30 07:00:40",0.874,5.923,251,394.8,4.653,11.76,1.871,42.84
"2025-11-30 07:30:00",2395,12.37,"2025-11-30 07:23:00",0.704,5.904,251,395.1,4.642,11.75,1.869,42.8
"2025-11-30 07:45:00",2396,12.37,"2025-11-30 07:31:00",0.56,5.885,251,395.3,4.615,11.75,1.866,42.77
"2025-11-30 08:00:00",2397,12.36,"2025-11-30 07:53:00",0.45,5.87,251,395.6,4.585,11.75,1.865,42.74
"2025-11-30 08:15:00",2398,12.37,"2025-11-30 08:04:40",0.373,5.855,251.1,395.8,4.515,11.75,1.863,42.72
"2025-11-30 08:30:00",2399,12.38,"2025-11-30 08:16:50",0.315,5.839,251.1,396,4.487,11.76,1.86,42.69
"2025-11-30 08:45:00",2400,12.38,"2025-11-30 08:31:00",0.271,5.82,251,396.2,4.459,11.79,1.858,42.66
"2025-11-30 09:00:00",2401,12.46,"2025-11-30 08:57:00",0.241,5.808,251,396.3,4.433,11.85,1.858,42.64
"2025-11-30 09:15:00",2402,12.45,"2025-11-30 09:05:00",0.3,5.798,251,396.4,4.403,11.84,1.856,42.62
"2025-11-30 09:30:00",2403,12.53,"2025-11-30 09:20:50",0.383,5.789,251,396.5,4.379,11.91,1.854,42.6
"2025-11-30 09:45:00",2404,12.59,"2025-11-30 09:30:10",0.453,5.78,251,396.6,4.379,12.03,1.851,42.59
"2025-11-30 10:00:00",2405,12.72,"2025-11-30 09:48:50",0.516,5.773,251,396.7,4.321,12.13,1.851,42.57
"2025-11-30 10:15:00",2406,12.81,"2025-11-30 10:00:50",0.552,5.764,250.9,396.7,4.277,12.21,1.849,42.56
"2025-11-30 10:30:00",2407,12.96,"2025-11-30 10:15:10",0.713,5.761,250.9,396.7,4.273,12.36,1.847,42.56
"2025-11-30 10:45:00",2408,13.01,"2025-11-30 10:31:00",0.94,5.77,251,396.7,4.232,12.41,1.845,42.58
"2025-11-30 11:00:00",2409,13.01,"2025-11-30 10:50:50",1.059,5.775,251,396.6,4.204,12.41,1.842,42.58
"2025-11-30 11:15:00",2410,12.96,"2025-11-30 11:08:50",1.12,5.774,251,396.6,4.184,12.43,1.84,42.58
"2025-11-30 11:30:00",2411,13.03,"2025-11-30 11:16:40",1.042,5.769,251,396.7,4.169,12.42,1.838,42.57
"2025-11-30 11:45:00",2412,13.05,"2025-11-30 11:30:50",1.178,5.787,251.1,396.7,4.123,12.44,1.837,42.61
"2025-11-30 12:00:00",2413,13.07,"2025-11-30 11:53:00",1.576,5.843,251.5,396.5,4.115,12.47,1.835,42.72
"2025-11-30 12:15:00",2414,13.1,"2025-11-30 12:00:20",1.918,5.904,251.8,396.4,4.095,12.5,1.833,42.83
"2025-11-30 12:30:00",2415,13.16,"2025-11-30 12:21:00",2.134,5.966,252.2,396.3,4.103,12.56,1.83,42.94
"2025-11-30 12:45:00",2416,13.17,"2025-11-30 12:38:50",2.331,6.042,252.7,396.1,4.069,12.62,1.83,43.08
"2025-11-30 13:00:00",2417,13.15,"2025-11-30 12:56:40",2.544,6.109,253.1,396,4.041,12.62,1.827,43.19
"2025-11-30 13:15:00",2418,13.16,"2025-11-30 13:04:50",2.543,6.109,253.1,396,4.003,12.59,1.826,43.18
"2025-11-30 13:30:00",2419,13.23,"2025-11-30 13:26:50",2.625,6.108,253.1,396,4.015,12.66,1.826,43.18
"2025-11-30 13:45:00",2420,13.21,"2025-11-30 13:30:50",2.615,6.097,253,396,4.005,12.64,1.825,43.16
"2025-11-30 14:00:00",2421,13.25,"2025-11-30 13:47:00",2.524,6.086,252.9,396,3.979,12.67,1.821,43.14
"2025-11-30 14:15:00",2422,13.28,"2025-11-30 14:15:00",2.58,6.114,253.1,395.9,3.965,12.73,1.819,43.21
"2025-11-30 14:30:00",2423,13.24,"2025-11-30 14:28:50",2.748,6.157,253.3,395.7,3.939,12.66,1.819,43.27
"2025-11-30 14:45:00",2424,13.19,"2025-11-30 14:32:30",2.716,6.139,253.2,395.8,3.956,12.61,1.818,43.23
"2025-11-30 15:00:00",2425,13.22,"2025-11-30 14:48:30",2.661,6.117,253,395.8,3.901,12.67,1.816,43.2
"2025-11-30 15:15:00",2426,13.26,"2025-11-30 15:04:20",2.825,6.122,253.1,395.7,3.902,12.69,1.815,43.21
"2025-11-30 15:30:00",2427,13.24,"2025-11-30 15:25:00",2.978,6.124,253,395.7,3.87,12.65,1.813,43.21
"2025-11-30 15:45:00",2428,13.1,"2025-11-30 15:44:50",2.931,6.129,253.1,395.7,3.862,12.61,1.811,43.22
"2025-11-30 16:00:00",2429,13.07,"2025-11-30 15:48:40",2.788,6.125,253.1,395.7,3.849,12.47,1.809,43.21
"2025-11-30 16:15:00",2430,13.02,"2025-11-30 16:14:50",2.427,6.115,253.1,395.8,3.835,12.47,1.808,43.19
"2025-11-30 16:30:00",2431,12.96,"2025-11-30 16:28:40",2.096,6.116,253.1,395.9,3.825,12.37,1.806,43.19
"2025-11-30 16:45:00",2432,12.91,"2025-11-30 16:38:50",1.78,6.106,253.1,396.1,3.804,12.31,1.804,43.17
"2025-11-30 17:00:00",2433,12.88,"2025-11-30 16:58:50",1.428,6.089,253.1,396.2,3.807,12.28,1.803,43.14
"2025-11-30 17:15:00",2434,12.84,"2025-11-30 17:15:00",0.941,6.061,253,396.4,3.765,12.24,1.802,43.09
"2025-11-30 17:30:00",2435,12.81,"2025-11-30 17:27:00",0.465,6.036,253,396.6,3.761,12.2,1.8,43.04
"2025-11-30 17:45:00",2436,12.8,"2025-11-30 17:44:50",0.14,6.014,252.9,396.8,3.754,12.17,1.799,43
"2025-11-30 18:00:00",2437,12.78,"2025-11-30 17:58:50",-0.056,5.991,252.9,397.1,3.741,12.16,1.798,42.96
"2025-11-30 18:15:00",2438,12.77,"2025-11-30 18:15:00",-0.197,5.961,252.8,397.3,3.734,12.15,1.796,42.91
"2025-11-30 18:30:00",2439,12.76,"2025-11-30 18:25:00",-0.374,5.93,252.8,397.6,3.751,12.14,1.794,42.85
"2025-11-30 18:45:00",2440,12.75,"2025-11-30 18:33:00",-0.58,5.893,252.6,397.8,3.721,12.13,1.792,42.79
"2025-11-30 19:00:00",2441,12.74,"2025-11-30 18:57:00",-0.772,5.865,252.6,398,3.731,12.12,1.79,42.74
"2025-11-30 19:15:00",2442,12.73,"2025-11-30 19:10:30",-0.94,5.84,252.5,398.2,3.697,12.12,1.789,42.69
"2025-11-30 19:30:00",2443,12.73,"2025-11-30 19:23:00",-1.101,5.819,252.5,398.4,3.675,12.12,1.788,42.65
"2025-11-30 19:45:00",2444,12.71,"2025-11-30 19:45:00",-1.22,5.79,252.4,398.7,3.68,12.12,1.788,42.6
"2025-11-30 20:00:00",2445,12.7,"2025-11-30 19:58:30",-1.304,5.766,252.3,398.9,3.671,12.12,1.785,42.56
"2025-11-30 20:15:00",2446,12.7,"2025-11-30 20:05:00",-1.368,5.742,252.3,399.1,3.678,12.12,1.784,42.52
"2025-11-30 20:30:00",2447,12.69,"2025-11-30 20:29:00",-1.421,5.717,252.2,399.3,3.661,12.12,1.782,42.47
"2025-11-30 20:45:00",2448,12.69,"2025-11-30 20:41:00",-1.485,5.695,252.2,399.5,3.657,12.12,1.78,42.43
"2025-11-30 21:00:00",2449,12.68,"2025-11-30 20:53:00",-1.531,5.676,252.2,399.7,3.66,12.12,1.78,42.4
"2025-11-30 21:15:00",2450,12.67,"2025-11-30 21:10:30",-1.582,5.661,252.2,399.9,3.65,12.12,1.778,42.37
"2025-11-30 21:30:00",2451,12.67,"2025-11-30 21:19:00",-1.636,5.644,252.2,400.1,3.611,12.12,1.777,42.34
"2025-11-30 21:45:00",2452,12.66,"2025-11-30 21:45:00",-1.698,5.62,252.2,400.3,3.623,12.12,1.777,42.3
"2025-11-30 22:00:00",2453,12.66,"2025-11-30 21:47:00",-1.759,5.599,252.1,400.6,3.589,12.12,1.775,42.26
"2025-11-30 22:15:00",2454,12.65,"2025-11-30 22:15:00",-1.816,5.577,252.1,400.8,3.569,12.11,1.774,42.22
"2025-11-30 22:30:00",2455,12.65,"2025-11-30 22:29:00",-1.875,5.557,252.1,401,3.568,12.09,1.773,42.19
"2025-11-30 22:45:00",2456,12.64,"2025-11-30 22:43:00",-1.932,5.535,252.1,401.2,3.568,12.08,1.771,42.15
"2025-11-30 23:00:00",2457,12.63,"2025-11-30 22:53:00",-1.981,5.513,252,401.5,3.572,12.03,1.77,42.11
"2025-11-30 23:15:00",2458,12.63,"2025-11-30 23:14:50",-2.004,5.492,252,401.7,3.533,12,1.769,42.07
"2025-11-30 23:30:00",2459,12.63,"2025-11-30 23:16:50",-2.031,5.475,252,401.9,3.527,12,1.768,42.04
"2025-11-30 23:45:00",2460,12.62,"2025-11-30 23:41:00",-2.057,5.457,252,402.1,3.537,11.99,1.767,42.01
"2025-12-01 00:00:00",2461,12.61,"2025-11-30 23:58:50",-2.076,5.44,252,402.3,3.523,11.98,1.765,41.98
"2025-12-01 00:15:00",2462,12.6,"2025-12-01 00:13:00",-2.079,5.423,252,402.5,3.493,11.97,1.764,41.95
"2025-12-01 00:30:00",2463,12.6,"2025-12-01 00:29:00",-2.062,5.406,252,402.7,3.483,11.97,1.763,41.92
"2025-12-01 00:45:00",2464,12.59,"2025-12-01 00:45:00",-2.028,5.392,252,402.9,3.469,11.96,1.761,41.89
"2025-12-01 01:00:00",2465,12.59,"2025-12-01 00:53:00",-1.999,5.377,252,403,3.443,11.96,1.76,41.86
"2025-12-01 01:15:00",2466,12.58,"2025-12-01 01:02:30",-1.959,5.361,252,403.2,3.447,11.95,1.759,41.84
"2025-12-01 01:30:00",2467,12.58,"2025-12-01 01:28:30",-1.928,5.345,252,403.4,3.441,11.94,1.758,41.81
"2025-12-01 01:45:00",2468,12.57,"2025-12-01 01:45:00",-1.929,5.333,251.9,403.5,3.423,11.94,1.757,41.79
"2025-12-01 02:00:00",2469,12.57,"2025-12-01 01:58:40",-2.035,5.316,251.9,403.7,3.416,11.94,1.756,41.75
"2025-12-01 02:15:00",2470,12.56,"2025-12-01 02:10:50",-2.367,5.291,251.8,403.8,3.443,11.93,1.754,41.71
"2025-12-01 02:30:00",2471,12.54,"2025-12-01 02:23:00",-2.762,5.267,251.7,404,3.429,11.93,1.753,41.66
"2025-12-01 02:45:00",2472,12.55,"2025-12-01 02:37:00",-3.148,5.24,251.6,404.1,3.424,11.91,1.752,41.62
"2025-12-01 03:00:00",2473,12.54,"2025-12-01 02:58:50",-3.503,5.216,251.5,404.3,3.404,11.91,1.752,41.57
"2025-12-01 03:15:00",2474,12.53,"2025-12-01 03:13:00",-3.737,5.197,251.4,404.4,3.508,11.9,1.75,41.54
"2025-12-01 03:30:00",2475,12.53,"2025-12-01 03:21:00",-3.846,5.181,251.4,404.5,3.519,11.89,1.749,41.51
"2025-12-01 03:45:00",2476,12.52,"2025-12-01 03:37:00",-3.933,5.166,251.4,404.7,3.459,11.89,1.748,41.49
"2025-12-01 04:00:00",2477,12.51,"2025-12-01 03:58:40",-3.95,5.153,251.3,404.8,3.464,11.88,1.747,41.46
"2025-12-01 04:15:00",2478,12.5,"2025-12-01 04:15:00",-3.965,"NAN","NAN","NAN","NAN","NAN",1.745,41.44
"2025-12-01 04:30:00",2479,12.5,"2025-12-01 04:23:00",-3.988,5.122,251.3,405.1,3.461,11.87,1.744,41.41
"2025-12-01 04:45:00",2480,12.5,"2025-12-01 04:38:50",-3.98,5.105,251.2,405.2,3.409,11.86,1.744,41.38
"2025-12-01 05:00:00",2481,12.49,"2025-12-01 04:59:00",-3.963,5.087,251.2,405.3,3.445,11.85,1.742,41.34
"2025-12-01 05:15:00",2482,12.48,"2025-12-01 05:15:00",-3.988,5.073,251.1,405.4,3.476,11.85,1.741,41.32
"2025-12-01 05:30:00",2483,12.46,"2025-12-01 05:23:00",-3.972,5.055,251.1,405.6,3.495,11.84,1.74,41.29
